Date,Call_Max_Daily,Put_Max_Daily,equity_open,high_equity,low_equity,close_equity,Max,weekday,spy_direction_lag1,intraday_range_lag1,spy_direction_lag2,day_classification,d1,d2,d3,d4,d5,weekday_encoded
2024-09-23,1.2492307692307691,1.1273148148148147,568.94,570.3325,568.1,569.6,1.2492307692307691,Monday,0.2599999999999909,4.139999999999986,1.75,low,average,high,average,high,average,1
2024-09-24,1.3647798742138364,2.103448275862069,569.8399,571.36,567.6,571.24,2.103448275862069,Tuesday,0.6599999999999682,2.232499999999959,0.2599999999999909,high,low,average,high,average,high,3
2024-09-25,1.092436974789916,2.130952380952381,571.39,571.89,568.91,570.0,2.130952380952381,Wednesday,1.4001000000000658,3.759999999999991,0.6599999999999682,high,high,low,average,high,average,4
2024-09-26,1.0689252336448598,2.8125,573.61,574.15,569.9,572.29,2.8125,Thursday,-1.3899999999999864,2.980000000000018,1.4001000000000658,high,high,high,low,average,high,2
2024-09-27,1.4727272727272727,1.6706586826347307,572.91,574.22,570.42,571.41,1.6706586826347307,Friday,-1.32000000000005,4.25,-1.3899999999999864,average,high,high,high,low,average,0
2024-09-30,1.2762863534675617,1.6853932584269662,570.99,574.38,568.08,574.02,1.6853932584269662,Monday,-1.5,3.800000000000068,-1.32000000000005,average,average,high,high,high,low,1
2024-10-01,1.2229417206290472,2.295774647887324,570.21,574.0622,566.0,568.69,2.295774647887324,Tuesday,3.0299999999999727,6.2999999999999545,-1.5,high,average,average,high,high,high,3
2024-10-02,4.24,1.0084033613445378,565.33,569.9,565.28,568.85,4.24,Wednesday,-1.5199999999999818,8.062199999999962,3.0299999999999727,very_high,high,average,average,high,high,4
2024-10-03,1.3162705667276051,1.2918367346938775,567.27,569.8025,565.49,567.78,1.3162705667276051,Thursday,3.519999999999982,4.6200000000000045,-1.5199999999999818,low,very_high,high,average,average,high,2
2024-10-04,1.2175925925925926,2.1495327102803734,571.89,573.36,568.1,572.91,2.1495327102803734,Friday,0.5099999999999909,4.3125,3.519999999999982,high,low,very_high,high,average,average,0
2024-10-07,1.135265700483092,3.808510638297873,571.05,571.9599,566.63,567.81,3.808510638297873,Monday,1.0199999999999818,5.259999999999991,0.5099999999999909,high,high,low,very_high,high,average,1
2024-10-08,3.4285714285714284,1.068,569.97,573.78,569.5299,573.13,3.4285714285714284,Tuesday,-3.240000000000009,5.329899999999952,1.0199999999999818,high,high,high,low,very_high,high,3
2024-10-09,7.666666666666668,1.0,573.165,577.71,573.11,577.1,7.666666666666668,Wednesday,3.159999999999968,4.250099999999975,-3.240000000000009,very_high,high,high,high,low,very_high,4
2024-10-10,1.7580645161290325,1.0735694822888284,575.31,577.58,574.49,576.1,1.7580645161290325,Thursday,3.935000000000059,4.600000000000023,3.159999999999968,average,very_high,high,high,high,low,2
2024-10-11,5.161290322580646,1.1208955223880597,576.83,580.33,576.73,579.55,5.161290322580646,Friday,0.7900000000000773,3.090000000000032,3.935000000000059,very_high,average,very_high,high,high,high,0
2024-10-14,3.2363636363636363,1.0426229508196723,582.11,585.27,582.04,584.28,3.2363636363636363,Monday,2.7199999999999136,3.6000000000000227,0.7900000000000773,high,very_high,average,very_high,high,high,1
2024-10-15,1.0150375939849623,8.125,584.36,584.83,578.545,579.79,8.125,Tuesday,2.169999999999959,3.230000000000018,2.7199999999999136,very_high,high,very_high,average,very_high,high,3
2024-10-16,4.190476190476191,1.1336971350613916,579.09,582.83,578.96,582.24,4.190476190476191,Wednesday,-4.57000000000005,6.285000000000082,2.169999999999959,very_high,very_high,high,very_high,average,very_high,4
2024-10-17,1.0701754385964912,1.5486725663716816,584.26,585.0,582.16,582.28,1.5486725663716816,Thursday,3.1499999999999773,3.8700000000000045,-4.57000000000005,average,very_high,very_high,high,very_high,average,2
2024-10-18,1.4140127388535033,1.296296296296296,583.8637,585.39,582.98,584.57,1.4140127388535033,Friday,-1.9800000000000182,2.840000000000032,3.1499999999999773,low,average,very_high,very_high,high,very_high,0
2024-10-21,1.2371134020618557,4.863636363636364,584.03,584.85,580.6001,583.67,4.863636363636364,Monday,0.7063000000000557,2.409999999999968,-1.9800000000000182,very_high,low,average,very_high,very_high,high,1
2024-10-22,3.1666666666666665,1.051930758988016,580.95,584.5,580.8003,583.32,3.1666666666666665,Tuesday,-0.36000000000001364,4.249900000000025,0.7063000000000557,high,very_high,low,average,very_high,very_high,3
2024-10-23,1.0285714285714287,13.478260869565217,581.18,581.64,574.415,577.93,13.478260869565217,Wednesday,2.3700000000000045,3.699700000000007,-0.36000000000001364,very_high,high,very_high,low,average,very_high,4
2024-10-24,1.1634756995581739,2.096385542168675,579.095,579.93,576.57,579.18,2.096385542168675,Thursday,-3.25,7.225000000000023,2.3700000000000045,high,very_high,high,very_high,low,average,2
2024-10-25,2.4634146341463414,5.91304347826087,582.555,584.46,578.08,579.015,5.91304347826087,Friday,0.08499999999992269,3.3599999999999,-3.25,very_high,high,very_high,high,very_high,low,0
2024-10-28,1.2101910828025477,1.260377358490566,581.65,582.5,580.52,580.77,1.260377358490566,Monday,-3.5399999999999636,6.3799999999999955,0.08499999999992269,low,very_high,high,very_high,high,very_high,1
2024-10-29,3.409090909090909,1.0098870056497176,579.3301,582.907,578.94,581.7,3.409090909090909,Tuesday,-0.8799999999999955,1.9800000000000182,-3.5399999999999636,high,low,very_high,high,very_high,high,3
2024-10-30,2.5348837209302326,1.1029411764705883,579.765,583.32,579.38,579.97,2.5348837209302326,Wednesday,2.3699000000000296,3.9669999999999845,-0.8799999999999955,high,high,low,very_high,high,very_high,4
2024-10-31,1.0419447092469019,4.0625,575.02,575.02,568.44,568.55,4.0625,Thursday,0.20500000000004093,3.9400000000000546,2.3699000000000296,very_high,high,high,low,very_high,high,2
2024-11-01,2.3666666666666667,1.2857142857142856,572.8,575.55,570.62,571.02,2.3666666666666667,Friday,-6.470000000000027,6.579999999999927,0.20500000000004093,high,very_high,high,high,low,very_high,0
2024-11-04,1.3,1.8037383177570092,571.03,572.5,567.89,569.77,1.8037383177570092,Monday,-1.7799999999999727,4.92999999999995,-6.470000000000027,average,high,very_high,high,high,low,1
2024-11-05,4.2105263157894735,1.1118012422360248,572.22,576.71,572.05,576.68,4.2105263157894735,Tuesday,-1.259999999999991,4.610000000000014,-1.7799999999999727,very_high,average,high,very_high,high,high,3
2024-11-06,1.9384615384615385,1.7272727272727273,587.91,591.93,585.39,591.04,1.9384615384615385,Wednesday,4.459999999999923,4.660000000000082,-1.259999999999991,average,very_high,average,high,very_high,high,4
2024-11-07,1.857142857142857,1.0716049382716049,593.19,596.65,593.05,595.55,1.857142857142857,Thursday,3.1299999999999955,6.539999999999964,4.459999999999923,average,average,very_high,average,high,very_high,2
2024-11-08,3.6363636363636367,1.0854870775347911,596.46,599.64,596.2801,598.24,3.6363636363636367,Friday,2.3599999999999,3.6000000000000227,3.1299999999999955,high,average,average,very_high,average,high,0
2024-11-11,1.1171366594360086,1.7575757575757573,599.39,599.9599,597.0,598.72,1.7575757575757573,Monday,1.7799999999999727,3.3599000000000387,2.3599999999999,average,high,average,average,very_high,average,1
2024-11-12,1.093635698610095,6.111111111111111,599.04,599.09,594.37,596.87,6.111111111111111,Tuesday,-0.6699999999999591,2.959899999999948,1.7799999999999727,very_high,average,high,average,average,very_high,3
2024-11-13,1.4946236559139783,2.166666666666667,597.705,599.23,594.96,597.17,2.166666666666667,Wednesday,-2.169999999999959,4.720000000000027,-0.6699999999999591,high,very_high,average,high,average,average,4
2024-11-14,1.2436974789915967,2.2682926829268295,595.91,596.9711,592.65,593.37,2.2682926829268295,Thursday,-0.5350000000000819,4.269999999999982,-2.169999999999959,high,high,very_high,average,high,average,2
2024-11-15,1.0,5.527777777777778,589.3,590.1,583.86,585.7,5.527777777777778,Friday,-2.5399999999999636,4.321100000000001,-0.5350000000000819,very_high,high,high,very_high,average,high,0
2024-11-18,3.923076923076923,1.1325301204819278,586.1,589.49,585.3603,588.14,3.923076923076923,Monday,-3.599999999999909,6.240000000000009,-2.5399999999999636,high,very_high,high,high,very_high,average,1
2024-11-19,6.3125,1.150793650793651,585.68,591.045,584.03,590.29,6.3125,Tuesday,2.0399999999999636,4.129699999999957,-3.599999999999909,very_high,high,very_high,high,high,very_high,3
2024-11-20,1.295945945945946,2.0476190476190474,588.27,590.79,584.63,590.51,2.0476190476190474,Wednesday,4.610000000000014,7.014999999999986,2.0399999999999636,high,very_high,high,very_high,high,high,4
2024-11-21,3.1063829787234045,2.035714285714285,589.875,595.12,587.45,593.61,3.1063829787234045,Thursday,2.240000000000009,6.159999999999968,4.610000000000014,high,high,very_high,high,very_high,high,2
2024-11-22,1.093655589123867,1.7073170731707317,595.61,596.15,593.1525,595.48,1.7073170731707317,Friday,3.7350000000000136,7.669999999999959,2.240000000000009,average,high,high,very_high,high,very_high,0
2024-11-25,1.0,8.61904761904762,600.49,600.75,595.2,597.45,8.61904761904762,Monday,-0.12999999999999545,2.9974999999999454,3.7350000000000136,very_high,average,high,high,very_high,high,1
2024-11-26,1.66,1.1325301204819276,598.77,601.33,598.07,600.74,1.66,Tuesday,-3.0399999999999636,5.5499999999999545,-0.12999999999999545,average,very_high,average,high,high,very_high,3
2024-11-27,1.0407986111111112,2.7564102564102564,600.58,600.8494,597.28,598.79,2.7564102564102564,Wednesday,1.9700000000000273,3.259999999999991,-3.0399999999999636,high,average,very_high,average,high,high,4
2024-11-29,4.7555555555555555,1.0,600.31,603.35,600.07,602.55,4.7555555555555555,Friday,-1.7900000000000773,3.5693999999999733,1.9700000000000273,very_high,high,average,very_high,average,high,0
2024-12-02,1.4044444444444446,1.1506276150627615,602.895,604.32,602.47,603.65,1.4044444444444446,Monday,2.240000000000009,3.2799999999999727,-1.7900000000000773,low,very_high,high,average,very_high,average,1
2024-12-03,1.3642384105960266,1.172680412371134,602.88,604.16,602.341,603.85,1.3642384105960266,Tuesday,0.7549999999999955,1.8500000000000227,2.240000000000009,low,low,very_high,high,average,very_high,3
2024-12-04,2.1891891891891895,1.1398176291793314,605.7,607.91,604.95,607.61,2.1891891891891895,Wednesday,0.9700000000000273,1.81899999999996,0.7549999999999955,high,low,low,very_high,high,average,4
2024-12-05,1.2736842105263158,1.376543209876543,607.65,608.48,606.305,606.61,1.376543209876543,Thursday,1.9099999999999682,2.9599999999999227,0.9700000000000273,low,high,low,low,very_high,high,2
2024-12-06,1.6122448979591837,1.455,608.2,609.07,607.02,607.88,1.6122448979591837,Friday,-1.0399999999999636,2.175000000000068,1.9099999999999682,average,low,high,low,low,very_high,0
2024-12-09,1.0449438202247192,5.586206896551725,607.33,607.58,604.08,604.66,5.586206896551725,Monday,-0.32000000000005,2.050000000000068,-1.0399999999999636,very_high,average,low,high,low,low,1
2024-12-10,1.3108108108108107,2.8444444444444446,604.91,605.8,602.13,602.87,2.8444444444444446,Tuesday,-2.6700000000000728,3.5,-0.32000000000005,high,very_high,average,low,high,low,3
2024-12-11,3.4390243902439024,1.0771992818671454,606.01,608.435,605.96,607.5,3.4390243902439024,Wednesday,-2.0399999999999636,3.669999999999959,-2.6700000000000728,high,high,very_high,average,low,high,4
2024-12-12,1.2597402597402598,1.876923076923077,606.39,607.16,604.34,604.35,1.876923076923077,Thursday,1.490000000000009,2.474999999999909,-2.0399999999999636,average,high,high,very_high,average,low,2
2024-12-13,1.002063273727648,8.76,606.83,607.13,602.81,604.26,8.76,Friday,-2.0399999999999636,2.8199999999999363,1.490000000000009,very_high,average,high,high,very_high,average,0
2024-12-16,3.2307692307692304,1.0635838150289016,605.75,607.7795,605.21,606.775,3.2307692307692304,Monday,-2.57000000000005,4.32000000000005,-2.0399999999999636,high,very_high,average,high,high,very_high,1
2024-12-17,1.1555555555555554,1.7714285714285716,604.5,605.17,602.885,604.24,1.7714285714285716,Tuesday,1.0249999999999773,2.569499999999948,-2.57000000000005,average,high,very_high,average,high,high,3
2024-12-18,2.1785714285714284,43.17241379310345,603.83,606.405,585.89,586.3,43.17241379310345,Wednesday,-0.2599999999999909,2.284999999999968,1.0249999999999773,very_high,average,high,very_high,average,high,4
2024-12-19,1.105297157622739,1.844504021447721,591.16,592.06,585.85,586.12,1.844504021447721,Thursday,-17.530000000000086,20.514999999999986,-0.2599999999999909,average,very_high,average,high,very_high,average,2
2024-12-20,23.958333333333336,1.163265306122449,582.87,595.75,580.91,590.87,23.958333333333336,Friday,-5.039999999999964,6.209999999999923,-17.530000000000086,very_high,average,very_high,average,high,very_high,0
2024-12-23,2.48,2.2758620689655173,590.57,595.3,587.661,594.78,2.48,Monday,8.0,14.840000000000032,-5.039999999999964,high,very_high,average,very_high,average,high,1
2024-12-24,9.285714285714286,1.0,596.8,601.34,596.57,601.3,9.285714285714286,Tuesday,4.209999999999923,7.63900000000001,8.0,very_high,high,very_high,average,very_high,average,3
2024-12-26,1.9649122807017547,1.125301204819277,599.87,602.48,598.0825,601.25,1.9649122807017547,Thursday,4.5,4.769999999999982,4.209999999999923,average,very_high,high,very_high,average,very_high,2
2024-12-27,1.1363636363636365,6.384615384615384,596.51,597.63,590.7647,594.99,6.384615384615384,Friday,1.3799999999999955,4.397500000000036,4.5,very_high,average,very_high,high,very_high,average,0
2024-12-30,3.631578947368421,1.2905982905982907,586.17,591.74,584.41,588.23,3.631578947368421,Monday,-1.5199999999999818,6.8653000000000475,1.3799999999999955,high,very_high,average,very_high,high,very_high,1
2024-12-31,1.2340425531914894,2.1048387096774195,589.15,590.6399,584.42,586.01,2.1048387096774195,Tuesday,2.060000000000059,7.330000000000041,-1.5199999999999818,high,high,very_high,average,very_high,high,3
2025-01-02,2.205128205128205,3.8309178743961354,587.15,591.13,580.5,584.58,3.8309178743961354,Thursday,-3.1399999999999864,6.219900000000052,2.060000000000059,high,high,high,very_high,average,very_high,2
2025-01-03,1.7688172043010753,1.6791044776119401,589.2808,592.6,586.43,591.87,1.7688172043010753,Friday,-2.5699999999999363,10.629999999999995,-3.1399999999999864,average,high,high,high,very_high,average,0
2025-01-06,1.8775510204081634,2.2169811320754715,597.19,599.7,593.6,595.4,2.2169811320754715,Monday,2.5892000000000053,6.170000000000073,-2.5699999999999363,high,average,high,high,high,very_high,1
2025-01-07,1.1187669990933817,17.82608695652174,596.91,597.3049,586.78,588.72,17.82608695652174,Tuesday,-1.7900000000000773,6.100000000000023,2.5892000000000053,very_high,high,average,high,high,high,3
2025-01-08,1.378162450066578,1.434108527131783,587.76,590.5799,585.195,589.42,1.434108527131783,Wednesday,-8.18999999999994,10.524900000000002,-1.7900000000000773,low,very_high,high,average,high,high,4
2025-01-10,1.3395348837209302,3.555555555555556,584.52,584.91,578.55,580.51,3.555555555555556,Friday,1.6599999999999682,5.384899999999902,-8.18999999999994,high,low,very_high,high,average,high,0
2025-01-13,1.9312169312169312,1.1282722513089005,576.85,581.75,575.68,581.54,1.9312169312169312,Monday,-4.009999999999991,6.360000000000014,1.6599999999999682,average,high,low,very_high,high,average,1
2025-01-14,1.173943173943174,5.366666666666667,584.79,584.939,578.35,582.19,5.366666666666667,Tuesday,4.689999999999941,6.07000000000005,-4.009999999999991,very_high,average,high,low,very_high,high,3
2025-01-15,1.508130081300813,1.2741935483870965,591.16,593.94,589.5,592.78,1.508130081300813,Wednesday,-2.599999999999909,6.588999999999942,4.689999999999941,average,very_high,average,high,low,very_high,4
2025-01-16,1.1675238795003675,1.4129353233830846,593.15,594.35,590.93,591.7,1.4129353233830846,Thursday,1.6200000000000045,4.440000000000055,-2.599999999999909,low,average,very_high,average,high,low,2
2025-01-17,2.25,1.054054054054054,596.13,599.36,595.9,597.57,2.25,Friday,-1.4499999999999318,3.4200000000000728,1.6200000000000045,high,low,average,very_high,average,high,0
2025-01-21,1.6790123456790123,1.3424657534246576,600.17,602.98,598.67,602.92,1.6790123456790123,Tuesday,1.4400000000000546,3.4600000000000364,-1.4499999999999318,average,high,low,average,very_high,average,3
2025-01-22,2.340425531914894,1.0223684210526316,605.79,607.82,605.63,606.34,2.340425531914894,Wednesday,2.75,4.310000000000059,1.4400000000000546,high,average,high,low,average,very_high,4
2025-01-23,2.033333333333333,1.136150234741784,606.18,609.74,605.62,609.71,2.033333333333333,Thursday,0.5500000000000682,2.1900000000000546,2.75,high,high,average,high,low,average,2
2025-01-24,1.0571428571428572,3.129032258064516,610.26,610.78,606.8,607.95,3.129032258064516,Friday,3.5300000000000864,4.1200000000000045,0.5500000000000682,high,high,high,average,high,low,0
2025-01-27,1.3804347826086958,1.2109181141439205,597.61,599.69,596.03,599.41,1.3804347826086958,Monday,-2.3099999999999454,3.980000000000018,3.5300000000000864,low,high,high,high,average,high,1
2025-01-28,8.692307692307692,1.0451680672268908,598.41,605.37,597.25,604.49,8.692307692307692,Tuesday,1.7999999999999545,3.660000000000082,-2.3099999999999454,very_high,low,high,high,high,average,3
2025-01-29,1.2307692307692308,2.4347826086956523,602.67,604.13,599.22,601.8,2.4347826086956523,Wednesday,6.080000000000041,8.120000000000005,1.7999999999999545,high,very_high,low,high,high,high,4
2025-01-30,1.3365079365079366,3.176470588235294,604.44,606.6,600.715,604.98,3.176470588235294,Thursday,-0.8700000000000045,4.909999999999968,6.080000000000041,high,high,very_high,low,high,high,2
2025-01-31,2.0476190476190474,7.185185185185184,607.76,609.96,601.05,601.8,7.185185185185184,Friday,0.5399999999999636,5.884999999999991,-0.8700000000000045,very_high,high,high,very_high,low,high,0
2025-02-03,4.107142857142857,1.654054054054054,593.38,600.29,590.49,597.65,4.107142857142857,Monday,-5.960000000000036,8.910000000000082,0.5399999999999636,very_high,very_high,high,high,very_high,low,1
2025-02-04,2.193181818181818,1.0274093722369584,598.215,602.3,597.95,601.76,2.193181818181818,Tuesday,4.269999999999982,9.799999999999955,-5.960000000000036,high,very_high,very_high,high,high,very_high,3
2025-02-05,1.8896551724137933,1.316831683168317,600.86,604.37,598.58,604.17,1.8896551724137933,Wednesday,3.544999999999959,4.349999999999909,4.269999999999982,average,high,very_high,very_high,high,high,4
2025-02-06,1.0323529411764705,1.8269230769230769,605.64,606.4525,602.63,606.34,1.8269230769230769,Thursday,3.3099999999999454,5.789999999999964,3.544999999999959,average,average,high,very_high,very_high,high,2
2025-02-07,1.1018518518518516,9.571428571428571,607.51,608.13,600.05,600.78,9.571428571428571,Friday,0.7000000000000455,3.822499999999991,3.3099999999999454,very_high,average,average,high,very_high,very_high,0
2025-02-10,1.6020408163265307,1.0897435897435899,603.09,605.4999,602.811,604.79,1.6020408163265307,Monday,-6.730000000000018,8.080000000000041,0.7000000000000455,average,very_high,average,average,high,very_high,1
2025-02-11,1.6625,1.1013333333333333,603.41,605.86,602.7,605.21,1.6625,Tuesday,1.6999999999999318,2.6888999999999896,-6.730000000000018,average,average,very_high,average,average,high,3
2025-02-12,2.941176470588235,1.2083333333333333,600.58,604.55,599.58,603.36,2.941176470588235,Wednesday,1.8000000000000682,3.159999999999968,1.6999999999999318,high,average,average,very_high,average,average,4
2025-02-13,6.594594594594595,1.0,604.45,609.94,603.88,609.69,6.594594594594595,Thursday,2.7799999999999727,4.969999999999914,1.8000000000000682,very_high,high,average,average,very_high,average,2
2025-02-14,1.0464632454923717,1.3396226415094339,610.38,610.99,609.07,609.7,1.3396226415094339,Friday,5.240000000000009,6.060000000000059,2.7799999999999727,low,very_high,high,average,average,very_high,0
2025-02-18,1.1198957428323197,1.4976958525345623,610.185,611.38,608.38,611.35,1.4976958525345623,Tuesday,-0.67999999999995,1.919999999999959,5.240000000000009,low,low,very_high,high,average,average,3
2025-02-19,4.481481481481481,1.162162162162162,610.04,613.23,609.56,612.9,4.481481481481481,Wednesday,1.1650000000000773,3.0,-0.67999999999995,very_high,low,low,very_high,high,average,4
2025-02-20,1.2090628218331616,5.413793103448277,610.545,610.7,607.02,610.39,5.413793103448277,Thursday,2.8600000000000136,3.6700000000000728,1.1650000000000773,very_high,very_high,low,low,very_high,high,2
2025-02-21,1.0656697009102731,20.6,609.25,609.59,599.47,600.0,20.6,Friday,-0.15499999999997272,3.6800000000000637,2.8600000000000136,very_high,very_high,very_high,low,low,very_high,0
2025-02-24,1.2565597667638484,2.956521739130435,601.08,601.85,596.49,597.2,2.956521739130435,Monday,-9.25,10.120000000000005,-0.15499999999997272,high,very_high,very_high,very_high,low,low,1
2025-02-25,1.371754932502596,4.230769230769231,596.4,596.87,589.56,594.21,4.230769230769231,Tuesday,-3.8799999999999955,5.360000000000014,-9.25,very_high,high,very_high,very_high,very_high,low,3
2025-02-26,1.909090909090909,1.7094017094017095,595.93,599.58,591.8556,594.43,1.909090909090909,Wednesday,-2.189999999999941,7.310000000000059,-3.8799999999999955,average,very_high,high,very_high,very_high,very_high,4
2025-02-27,1.4141829393627954,5.7857142857142865,595.48,596.52,584.65,585.04,5.7857142857142865,Thursday,-1.5,7.72440000000006,-2.189999999999941,very_high,average,very_high,high,very_high,very_high,2
2025-02-28,1.8688981868898187,1.3116089613034623,585.92,594.72,582.44,594.07,1.8688981868898187,Friday,-10.440000000000055,11.870000000000005,-1.5,average,very_high,average,very_high,high,very_high,0
2025-03-03,1.089820359281437,20.318181818181817,594.84,595.65,579.9,583.97,20.318181818181817,Monday,8.150000000000091,12.279999999999973,-10.440000000000055,very_high,average,very_high,average,very_high,high,1
2025-03-04,1.8783542039355994,1.9306122448979592,578.44,585.39,572.25,576.87,1.9306122448979592,Tuesday,-10.870000000000005,15.75,8.150000000000091,average,very_high,average,very_high,average,very_high,3
2025-03-05,1.9552845528455283,1.8299319727891157,578.5,584.88,573.0795,583.05,1.9552845528455283,Wednesday,-1.57000000000005,13.139999999999986,-10.870000000000005,average,average,very_high,average,very_high,average,4
2025-03-06,2.6885245901639343,1.3727087576374746,573.65,580.1736,570.12,572.8,2.6885245901639343,Thursday,4.5499999999999545,11.800499999999943,-1.57000000000005,high,average,average,very_high,average,very_high,2
2025-03-07,1.21580547112462,2.5460526315789473,573.825,577.39,565.63,575.85,2.5460526315789473,Friday,-0.8500000000000227,10.05359999999996,4.5499999999999545,high,high,average,average,very_high,average,0
2025-03-10,1.0084033613445378,6.492063492063492,569.17,569.46,555.59,560.75,6.492063492063492,Monday,2.0249999999999773,11.759999999999991,-0.8500000000000227,very_high,high,high,average,average,very_high,1
2025-03-11,1.3428362573099417,2.8662420382165603,560.68,564.02,552.02,556.12,2.8662420382165603,Tuesday,-8.419999999999959,13.870000000000005,2.0249999999999773,high,very_high,high,high,average,average,3
2025-03-12,1.1658894070619588,2.311926605504587,560.66,561.9,553.69,558.91,2.311926605504587,Wednesday,-4.559999999999945,12.0,-8.419999999999959,high,high,very_high,high,high,average,4
2025-03-13,1.2655601659751037,3.152777777777778,557.13,559.105,549.68,551.51,3.152777777777778,Thursday,-1.75,8.209999999999923,-4.559999999999945,high,high,high,very_high,high,high,2
2025-03-14,1.9444444444444444,1.2894736842105263,558.21,563.83,551.4917,562.79,1.9444444444444444,Friday,-5.6200000000000045,9.425000000000068,-1.75,average,high,high,high,very_high,high,0
2025-03-17,1.740890688259109,1.6233333333333333,565.8996,569.71,562.8,567.02,1.740890688259109,Monday,4.579999999999927,12.338300000000004,-5.6200000000000045,average,average,high,high,high,very_high,1
2025-03-18,1.0715760495526498,1.397142857142857,561.72,562.28,559.06,561.05,1.397142857142857,Tuesday,1.1204000000000178,6.910000000000082,4.579999999999927,low,average,average,high,high,high,3
2025-03-19,4.333333333333334,1.1527663088356732,561.92,570.95,561.8601,567.01,4.333333333333334,Wednesday,-0.6700000000000728,3.2200000000000273,1.1204000000000178,very_high,low,average,average,high,high,4
2025-03-20,4.0,1.2418300653594772,565.21,570.57,563.7703,565.68,4.0,Thursday,5.090000000000032,9.089900000000057,-0.6700000000000728,high,very_high,low,average,average,high,2
2025-03-21,1.7536534446764092,1.0700280112044818,559.69,564.89,558.03,564.19,1.7536534446764092,Friday,0.4699999999999136,6.79970000000003,5.090000000000032,average,high,very_high,low,average,average,0
2025-03-24,1.609090909090909,1.1153846153846152,572.02,575.15,571.65,574.02,1.609090909090909,Monday,4.5,6.860000000000014,0.4699999999999136,average,average,high,very_high,low,average,1
2025-03-25,1.3817204301075268,1.1355311355311355,574.8,576.41,573.69,575.36,1.3817204301075268,Tuesday,2.0,3.5,4.5,low,average,average,high,very_high,low,3
2025-03-26,1.0157699443413728,16.5,575.805,575.89,567.19,568.74,16.5,Wednesday,0.5600000000000591,2.7199999999999136,2.0,very_high,low,average,average,high,very_high,4
2025-03-27,4.72,1.0914326853851692,565.56,570.9,565.56,567.0,4.72,Thursday,-7.064999999999941,8.699999999999932,0.5600000000000591,very_high,very_high,low,average,average,high,2
2025-03-28,1.0,10.749999999999998,565.04,565.56,555.07,555.83,10.749999999999998,Friday,1.4400000000000546,5.340000000000032,-7.064999999999941,very_high,very_high,very_high,low,average,average,0
2025-03-31,10.791666666666666,1.0,547.42,560.7112,546.87,559.15,10.791666666666666,Monday,-9.209999999999923,10.489999999999895,1.4400000000000546,very_high,very_high,very_high,very_high,low,average,1
2025-04-01,3.09375,1.6103896103896103,556.925,562.94,553.68,561.03,3.09375,Tuesday,11.730000000000018,13.841199999999958,-9.209999999999923,high,very_high,very_high,very_high,very_high,low,3
2025-04-02,4.125,1.0280970625798214,558.8,567.42,558.29,564.65,4.125,Wednesday,4.105000000000018,9.260000000000105,11.730000000000018,very_high,high,very_high,very_high,very_high,very_high,4
2025-04-03,1.0236220472440944,2.1932515337423317,546.32,547.16,536.9,537.64,2.1932515337423317,Thursday,5.850000000000023,9.129999999999995,4.105000000000018,high,very_high,high,very_high,very_high,very_high,2
2025-04-04,1.3047619047619048,3.3432835820895526,520.22,524.49,505.06,505.5,3.3432835820895526,Friday,-8.680000000000064,10.259999999999991,5.850000000000023,high,high,very_high,high,very_high,very_high,0
2025-04-07,8.743961352657006,1.0,483.84,523.17,482.51,504.55,8.743961352657006,Monday,-14.720000000000027,19.430000000000007,-8.680000000000064,very_high,high,high,very_high,high,very_high,1
2025-04-08,1.3883720930232557,13.927083333333332,519.69,524.98,489.16,496.74,13.927083333333332,Tuesday,20.710000000000036,40.65999999999997,-14.720000000000027,very_high,very_high,high,high,very_high,high,3
2025-04-09,15.686868686868687,1.206896551724138,497.5301,546.33,493.05,543.37,15.686868686868687,Wednesday,-22.950000000000045,35.81999999999999,20.710000000000036,very_high,very_high,very_high,high,high,very_high,4
2025-04-10,1.0055710306406684,7.077669902912621,530.1,533.33,509.32,524.7,7.077669902912621,Thursday,45.8399,53.28000000000003,-22.950000000000045,very_high,very_high,very_high,very_high,high,high,2
2025-04-11,1.7595744680851062,1.5625,525.61,536.43,520.07,533.98,1.7595744680851062,Friday,-5.399999999999977,24.010000000000048,45.8399,average,very_high,very_high,very_high,very_high,high,0
2025-04-14,1.2607062359128476,1.7120418848167538,540.75,543.85,533.86,538.97,1.7120418848167538,Monday,8.370000000000005,16.3599999999999,-5.399999999999977,average,average,very_high,very_high,very_high,very_high,1
2025-04-15,1.0833333333333335,1.8423076923076922,541.8,543.23,536.81,537.72,1.8423076923076922,Tuesday,-1.7799999999999727,9.990000000000009,8.370000000000005,average,average,average,very_high,very_high,very_high,3
2025-04-16,1.2545454545454544,5.675324675324675,532.59,537.8854,520.29,525.73,5.675324675324675,Wednesday,-4.079999999999927,6.420000000000073,-1.7799999999999727,very_high,average,average,average,very_high,very_high,4
2025-04-17,1.4060000000000001,1.335195530726257,527.51,531.165,523.91,526.39,1.4060000000000001,Thursday,-6.860000000000014,17.59540000000004,-4.079999999999927,low,very_high,average,average,average,very_high,2
2025-04-21,1.0,5.714285714285714,519.48,519.99,508.46,513.98,5.714285714285714,Monday,-1.1200000000000045,7.2549999999999955,-6.860000000000014,very_high,low,very_high,average,average,average,1
2025-04-22,5.6,1.0084643288996373,521.43,529.305,520.775,526.94,5.6,Tuesday,-5.5,11.53000000000003,-1.1200000000000045,very_high,very_high,low,very_high,average,average,3
